"","ID","ID_PAT","id_juez","Type_Vote","Ideology","dissent_dummy","year_r","procedure","Juez_Voto","Appointment_date","End_in_court","Party_manifesto"
"89388",70519,"AUTO 65/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89389",70520,"AUTO 65/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89390",70521,"AUTO 65/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89391",70522,"AUTO 65/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89392",70523,"AUTO 64/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89393",70524,"AUTO 64/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89394",70525,"AUTO 64/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89395",70526,"AUTO 63/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89396",70527,"AUTO 63/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89397",70528,"AUTO 63/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89398",70529,"AUTO 63/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89399",70530,"AUTO 63/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89400",70531,"AUTO 63/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89401",70532,"AUTO 62/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89402",70533,"AUTO 62/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89403",70534,"AUTO 62/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89404",70535,"AUTO 62/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89405",70536,"AUTO 62/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89406",70537,"AUTO 62/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89407",70538,"AUTO 61/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89408",70539,"AUTO 61/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89409",70540,"AUTO 61/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89410",70541,"AUTO 60/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89411",70542,"AUTO 60/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89412",70543,"AUTO 60/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89413",70544,"AUTO 59/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89414",70545,"AUTO 59/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89415",70546,"AUTO 59/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89416",70547,"AUTO 59/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89417",70548,"AUTO 59/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89418",70549,"AUTO 59/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89419",70550,"AUTO 58/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89420",70551,"AUTO 58/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89421",70552,"AUTO 58/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89422",70553,"AUTO 58/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89423",70554,"AUTO 58/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89424",70555,"AUTO 58/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89425",70556,"AUTO 57/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89426",70557,"AUTO 57/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89427",70558,"AUTO 57/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89428",70559,"AUTO 56/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89429",70560,"AUTO 56/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89430",70561,"AUTO 56/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89431",70562,"AUTO 56/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89432",70563,"AUTO 56/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89433",70564,"AUTO 56/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89434",70565,"AUTO 55/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89435",70566,"AUTO 55/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89436",70567,"AUTO 55/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89437",70568,"AUTO 54/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89438",70569,"AUTO 54/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89439",70570,"AUTO 54/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89440",70571,"AUTO 53/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89441",70572,"AUTO 53/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89442",70573,"AUTO 53/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89443",70574,"AUTO 52/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89444",70575,"AUTO 52/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89445",70576,"AUTO 52/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89446",70577,"AUTO 51/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89447",70578,"AUTO 51/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89448",70579,"AUTO 51/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89449",70580,"AUTO 49/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89450",70581,"AUTO 49/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89451",70582,"AUTO 49/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89452",70583,"AUTO 49/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89453",70584,"AUTO 49/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89454",70585,"AUTO 47/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89455",70586,"AUTO 47/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89456",70587,"AUTO 47/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89457",70588,"AUTO 41/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89458",70589,"AUTO 41/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89459",70590,"AUTO 41/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89460",70591,"AUTO 41/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89461",70592,"AUTO 41/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89462",70593,"AUTO 40/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89463",70594,"AUTO 40/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89464",70595,"AUTO 40/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89465",70596,"AUTO 39/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89466",70597,"AUTO 39/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89467",70598,"AUTO 39/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89468",70599,"AUTO 39/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89469",70600,"AUTO 39/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89470",70601,"AUTO 39/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89471",70602,"AUTO 38/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89472",70603,"AUTO 38/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89473",70604,"AUTO 38/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89474",70605,"AUTO 37/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89475",70606,"AUTO 37/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89476",70607,"AUTO 37/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89477",70608,"AUTO 37/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89478",70609,"AUTO 37/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89479",70610,"AUTO 36/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89480",70611,"AUTO 36/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89481",70612,"AUTO 36/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89482",70613,"AUTO 36/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89483",70614,"AUTO 36/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89484",70615,"AUTO 36/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89485",70616,"AUTO 35/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89486",70617,"AUTO 35/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89487",70618,"AUTO 35/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89488",70619,"AUTO 35/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89489",70620,"AUTO 35/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89490",70621,"AUTO 35/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89491",70622,"AUTO 34/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89492",70623,"AUTO 34/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89493",70624,"AUTO 34/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89494",70625,"AUTO 33/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89495",70626,"AUTO 33/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89496",70627,"AUTO 33/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89497",70628,"AUTO 32/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89498",70629,"AUTO 32/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89499",70630,"AUTO 32/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89500",70631,"AUTO 32/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89501",70632,"AUTO 32/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89502",70633,"AUTO 32/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89503",70634,"AUTO 31/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89504",70635,"AUTO 31/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89505",70636,"AUTO 31/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89506",70637,"AUTO 31/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89507",70638,"AUTO 31/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89508",70639,"AUTO 31/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89509",70640,"AUTO 30/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89510",70641,"AUTO 30/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89511",70642,"AUTO 30/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89512",70643,"AUTO 30/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89513",70644,"AUTO 30/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89514",70645,"AUTO 30/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89515",70646,"AUTO 29/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89516",70647,"AUTO 29/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89517",70648,"AUTO 29/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89518",70649,"AUTO 28/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89519",70650,"AUTO 28/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89520",70651,"AUTO 28/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89521",70652,"AUTO 27/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89522",70653,"AUTO 27/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89523",70654,"AUTO 27/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89524",70655,"AUTO 25/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89525",70656,"AUTO 25/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89526",70657,"AUTO 25/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89527",70658,"AUTO 24/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89528",70659,"AUTO 24/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89529",70660,"AUTO 24/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89530",70661,"AUTO 23/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89531",70662,"AUTO 23/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89532",70663,"AUTO 23/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89533",70664,"AUTO 22/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89534",70665,"AUTO 22/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89535",70666,"AUTO 22/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89536",70667,"AUTO 21/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89537",70668,"AUTO 21/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89538",70669,"AUTO 21/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89539",70670,"AUTO 20/2007","ID-Juez-37",0,"P",0,2007,"Concrete","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"89540",70671,"AUTO 20/2007","ID-Juez-30",0,"C",0,2007,"Concrete","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"89541",70672,"AUTO 20/2007","ID-Juez-43",0,"P",0,2007,"Concrete","Manuel Aragón Reyes","8/06/2004","12/06/2013",-12391
"89542",70673,"AUTO 19/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89543",70674,"AUTO 19/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89544",70675,"AUTO 19/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89545",70676,"AUTO 16/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89546",70677,"AUTO 16/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89547",70678,"AUTO 16/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89548",70679,"AUTO 15/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89549",70680,"AUTO 15/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89550",70681,"AUTO 15/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89551",70682,"AUTO 14/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89552",70683,"AUTO 14/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89553",70684,"AUTO 14/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89554",70685,"AUTO 13/2007","ID-Juez-42",0,"C",0,2007,"Concrete","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"89555",70686,"AUTO 13/2007","ID-Juez-41",0,"C",0,2007,"Concrete","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"89556",70687,"AUTO 13/2007","ID-Juez-44",0,"P",0,2007,"Concrete","Pablo Pérez Tremps","8/06/2004","12/06/2013",-12391
"89557",70688,"AUTO 12/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89558",70689,"AUTO 12/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89559",70690,"AUTO 12/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89560",70691,"AUTO 11/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89561",70692,"AUTO 11/2007","ID-Juez-38",0,"C",0,2007,"Concrete","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"89562",70693,"AUTO 11/2007","ID-Juez-39",0,"P",0,2007,"Concrete","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"89563",70694,"AUTO 11/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89564",70695,"AUTO 11/2007","ID-Juez-46",0,"C",0,2007,"Concrete","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"89565",70696,"AUTO 11/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89566",70697,"AUTO 10/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89567",70698,"AUTO 10/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89568",70699,"AUTO 10/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89569",70700,"AUTO 9/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"89570",70701,"AUTO 9/2007","ID-Juez-40",0,"P",0,2007,"Concrete","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"89571",70702,"AUTO 9/2007","ID-Juez-45",0,"P",0,2007,"Concrete","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"89572",70703,"AUTO 8/2007","ID-Juez-36",0,"C",0,2007,"Concrete","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
